,MSTR_IBIT_return,MSTR_IBIT_cum_return,AMAT_LRCX_return,AMAT_LRCX_cum_return,NVDA_AMD_return,NVDA_AMD_cum_return,LCID_RIVN_return,LCID_RIVN_cum_return,ENPH_SEDG_return,ENPH_SEDG_cum_return,NTES_BILI_return,NTES_BILI_cum_return,SLB_HAL_return,SLB_HAL_cum_return,LOW_HD_return,LOW_HD_cum_return,MAR_HLT_return,MAR_HLT_cum_return,BKNG_EXPE_return,BKNG_EXPE_cum_return,S_CRWD_return,S_CRWD_cum_return,active_pairs,MSTR_IBIT_weight,AMAT_LRCX_weight,NVDA_AMD_weight,LCID_RIVN_weight,ENPH_SEDG_weight,NTES_BILI_weight,SLB_HAL_weight,LOW_HD_weight,MAR_HLT_weight,BKNG_EXPE_weight,S_CRWD_weight,equal_weighted_return,equal_weighted_cum_return,inv_vol_weighted_return,inv_vol_weighted_cum_return
2023-03-10,,,0.0,1.6170960887637986,0.0032046693102348927,1.4631017777998137,0.015889915087984614,1.3462389466671243,0.002330632000614687,2.670611286780242,0.012381195859345042,1.484332444178415,0.00022064489129616305,1.201859109033514,0.0,1.5865332079229577,0.0024155588178819075,1.9407956869399903,0.0,1.3727111617303052,-0.019210192247520297,2.2707955098778796,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0017232423719837013,1.8098241412539573,0.0013031741627455473,1.7181795555879735
2023-03-13,,,0.0,1.6170960887637986,0.0,1.4631017777998137,0.0,1.3462389466671243,0.0,2.670611286780242,-0.015320743721660429,1.4615913672034115,0.0,1.201859109033514,0.0,1.5865332079229577,0.0,1.9407956869399903,0.0,1.3727111617303052,0.0,2.2707955098778796,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.0015320743721660428,1.8070513560690147,-0.0012892469339197807,1.7159643978640082
2023-03-14,,,0.021038263532548986,1.6511169824366656,0.0,1.4631017777998137,0.0,1.3462389466671243,0.007496392971354774,2.690631238459682,0.00596876100739036,1.4703152567647138,0.0062164560584587625,1.2093304133732792,0.0,1.5865332079229577,0.0,1.9407956869399903,0.0,1.3727111617303052,0.0,2.2707955098778796,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.004071987356975288,1.8144096463443327,0.00432338259769653,1.7233831684800003
2023-03-15,,,-0.002143062841970739,1.6475785349838588,-0.009757533239216026,1.4488255135705759,0.0,1.3462389466671243,0.0,2.690631238459682,0.0,1.4703152567647138,0.0,1.2093304133732792,0.0,1.5865332079229577,0.0,1.9407956869399903,0.003501675095481575,1.3775179502186257,0.03521389428708216,2.3507590629103,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.002681497330137697,1.819274980966781,0.0016607080461273887,1.7262452047744554
2023-03-16,,,0.0,1.6475785349838588,0.0,1.4488255135705759,0.0,1.3462389466671243,0.0,2.690631238459682,0.0,1.4703152567647138,0.0,1.2093304133732792,0.0,1.5865332079229577,0.0,1.9407956869399903,0.0,1.3775179502186257,0.05840147937783042,2.488046869845104,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.005840147937783042,1.8298998159951343,0.0040549376321765114,1.7332450214176598
2023-03-17,,,0.012462183339223474,1.668110960752597,0.0023465851390828156,1.4522253059898447,0.0,1.3462389466671243,0.003972678359001539,2.7013202509527643,0.0009473533504860408,1.4717081648494805,0.001280182726982926,1.2108785772796946,0.0,1.5865332079229577,0.0,1.9407956869399903,0.009592335132424822,1.3907315640480535,0.006913898437279475,2.505248973210404,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0037515216484481093,1.836764724769331,0.003788183714312199,1.7398108719807066
2023-03-20,,,0.0,1.668110960752597,0.0,1.4522253059898447,0.0,1.3462389466671243,0.0,2.7013202509527643,0.0,1.4717081648494805,0.0,1.2108785772796946,-0.005229142314308954,1.5782369999923516,0.0,1.9407956869399903,0.0,1.3907315640480535,0.0,2.505248973210404,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.0005229142314308954,1.8358042543549589,-0.0009091107655438577,1.7382291911869787
2023-03-21,,,0.0,1.668110960752597,0.0,1.4522253059898447,0.0,1.3462389466671243,0.00660281240545927,2.719156561816874,0.011440378015181173,1.4885450625833874,-0.004680547561651663,1.205211002507352,0.0,1.5782369999923516,-0.003996219260186291,1.9330398418357542,0.0,1.3907315640480535,0.0,2.505248973210404,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.000936642359880249,1.8375237463840361,0.00033528477336347475,1.7388119929673997
2023-03-22,,,-0.0075971758201729585,1.655438028496202,0.0,1.4522253059898447,0.0,1.3462389466671243,0.0,2.719156561816874,0.0,1.4885450625833874,0.0,1.205211002507352,0.0,1.5782369999923516,0.0,1.9330398418357542,0.0,1.3907315640480535,0.0,2.505248973210404,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.0007597175820172958,1.8361277472865338,-0.000993924848757126,1.7370837445202725
2023-03-23,,,0.0,1.655438028496202,0.0,1.4522253059898447,0.0,1.3462389466671243,0.0,2.719156561816874,0.0,1.4885450625833874,0.008379592033977368,1.2153101790232244,0.0,1.5782369999923516,0.0,1.9330398418357542,-0.00012925979326494814,1.3905517983735975,0.0,2.505248973210404,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.000825033224071242,1.8376426136816846,0.0008438962930564595,1.7385496630530015
2023-03-24,,,0.001718768476779842,1.6582833431948438,0.0,1.4522253059898447,0.0,1.3462389466671243,0.002710147617930255,2.7265258774956616,0.0027798563450068766,1.4926830040204384,-0.008839701581998923,1.2045671997110934,0.003688232617134424,1.5840579051732917,0.0008556858127391784,1.9346939166038724,0.0005180020939553726,1.3912721071169085,0.003435966004427686,2.5138569235149824,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0006866957385974711,1.8389045150335648,0.0007588159721191732,1.7398689023056486
2023-03-27,,,-0.0032154842163021327,1.652951159278644,0.0,1.4522253059898447,0.0,1.3462389466671243,0.0,2.7265258774956616,0.0,1.4926830040204384,0.017741589851191165,1.2259381369165656,0.0,1.5840579051732917,0.0028520510647178565,1.9402117624486257,0.0,1.3912721071169085,0.0,2.5138569235149824,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0017378156699606891,1.8421001921153517,0.0017730141042027147,1.7429537144089002
2023-03-28,,,0.0,1.652951159278644,0.0,1.4522253059898447,0.0,1.3462389466671243,0.0,2.7265258774956616,0.006637790573817635,1.502591121194223,0.0014503887876230782,1.227716223844669,0.00010305418046655836,1.5842211489625209,0.0,1.9402117624486257,0.0,1.3912721071169085,-0.0017150098942523596,2.5095456340184192,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0006476223647654912,1.8432931773979044,0.0006058732904844371,1.744009723511011
2023-03-29,,,0.0,1.652951159278644,0.0,1.4522253059898447,0.0,1.3462389466671243,0.0,2.7265258774956616,0.0,1.502591121194223,0.0,1.227716223844669,0.0,1.5842211489625209,0.007697568637522901,1.9551466756614033,0.0,1.3912721071169085,0.0,2.5095456340184192,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0007697568637522901,1.8447120649731144,0.001019325704622594,1.7457874374512974
2023-03-30,,,-0.008379515982464902,1.6391002286212348,0.0,1.4522253059898447,-0.013203261468337084,1.3284642018554196,0.0,2.7265258774956616,0.0,1.502591121194223,-0.006734562975387699,1.219448091619282,0.0,1.5842211489625209,-0.006077938585934586,1.943263414240239,0.0,1.3912721071169085,0.0,2.5095456340184192,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.003439527901212427,1.8383671263559362,-0.0032798365553271705,1.7400615399961137
2023-03-31,,,0.003294181322467101,1.6444997219800106,0.0,1.4522253059898447,0.013565648285902614,1.3464856799782026,0.0,2.7265258774956616,0.001155405695673758,1.5043272235339196,0.004183893581561948,1.2245501326628558,0.0006440573349373637,1.585241478213673,-0.002577713463419115,1.9382542379743821,0.0,1.3912721071169085,0.003768702492186562,2.5190033649036003,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0024034175249310233,1.8427854901246772,0.0016970398316620713,1.7430144937390302
2023-04-03,,,0.0,1.6444997219800106,0.0,1.4522253059898447,0.0,1.3464856799782026,0.0,2.7265258774956616,-0.02622036170268877,1.4648832196136585,0.0,1.2245501326628558,0.0,1.585241478213673,0.0,1.9382542379743821,0.0,1.3912721071169085,0.0,2.5190033649036003,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.002622036170268877,1.8379536399155236,-0.0022064543044125456,1.7391686119066663
2023-04-04,,,0.0,1.6444997219800106,0.0,1.4522253059898447,0.0,1.3464856799782026,0.0,2.7265258774956616,-0.02384771208954719,1.4299491063475032,0.0,1.2245501326628558,0.0,1.585241478213673,0.0,1.9382542379743821,-4.704972033905356e-05,1.3912066481533532,0.0,2.5190033649036003,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.0023894761809886244,1.8335618934711841,-0.0020118298896398493,1.735669700510109
2023-04-05,,,0.0016349806951885867,1.6471884472786908,0.0,1.4522253059898447,0.0,1.3464856799782026,0.0,2.7265258774956616,0.005725543724087406,1.4381363424791156,0.00568970059595926,1.2315174562824498,0.0,1.585241478213673,0.0,1.9382542379743821,0.0,1.3912066481533532,-0.02805288365063109,2.4483380565924113,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.0015002658635395838,1.8308110631537224,-0.0006696686081989558,1.7345073769974753
2023-04-06,,,0.0011960123639518521,1.6491585050273947,0.0,1.4522253059898447,0.0,1.3464856799782026,0.0,2.7265258774956616,0.0014159933218937239,1.4401727339360388,0.002080967352973154,1.23408020390359,0.0,1.585241478213673,-0.004161000549074601,1.9301891610259245,0.0005350097135434775,1.3919509572236615,-0.016687116105214693,2.407482355177238,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.0015620133901927086,1.8279513117581634,-0.0011637396184421616,1.732488862044383
2023-04-10,,,-0.006588730654346089,1.6382926438314451,0.0,1.4522253059898447,0.0,1.3464856799782026,0.0,2.7265258774956616,0.0,1.4401727339360388,-0.0010801112562707875,1.2327472599842129,0.0,1.585241478213673,0.0,1.9301891610259245,0.007615573165602822,1.4025514615813293,0.0,2.407482355177238,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-5.326874501405368e-06,1.827941574490931,-0.000157569388120613,1.732215874834465
2023-04-11,,,0.0,1.6382926438314451,0.0,1.4522253059898447,0.0,1.3464856799782026,0.0,2.7265258774956616,0.0,1.4401727339360388,0.0,1.2327472599842129,0.0,1.585241478213673,0.0,1.9301891610259245,0.0,1.4025514615813293,0.0,2.407482355177238,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0,1.827941574490931,0.0,1.732215874834465
2023-04-12,,,0.0,1.6382926438314451,0.0,1.4522253059898447,0.0009353257653371971,1.3477450827273438,0.0,2.7265258774956616,0.015443104095646601,1.462413471381925,0.0,1.2327472599842129,0.0,1.585241478213673,0.0,1.9301891610259245,0.009962176190327951,1.4165239263576044,0.0,2.407482355177238,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.002634060605131175,1.832756483380779,0.0024144823581416677,1.7363982795047455
2023-04-13,,,0.0,1.6382926438314451,0.0,1.4522253059898447,0.0,1.3477450827273438,0.0,2.7265258774956616,0.00473503789756393,1.4693380545908263,0.005428527030602937,1.2394392618069388,0.0,1.585241478213673,0.006647791474666622,1.9430206560750864,0.0,1.4165239263576044,0.0,2.407482355177238,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.001681135640283349,1.8358375956249506,0.0018344278971914076,1.739583576949304
2023-04-14,,,0.0015525967033069488,1.64083625158931,0.0,1.4522253059898447,0.005489414495374078,1.3551434141205365,0.0,2.7265258774956616,0.002062514307383033,1.4723685853508024,0.004058638625686816,1.2444696978691012,0.0,1.585241478213673,0.0013745236989138115,1.9456913840143406,0.0024438155364946944,1.4199856495366536,0.0,2.407482355177238,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0016981503367159382,1.838955123856117,0.00152227738313946,1.7422317056845746
2023-04-17,,,0.0,1.64083625158931,0.0,1.4522253059898447,0.0,1.3551434141205365,0.0,2.7265258774956616,0.0,1.4723685853508024,0.0017761744833161611,1.2466800931917166,0.0,1.585241478213673,0.0,1.9456913840143406,0.0,1.4199856495366536,0.0,2.407482355177238,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0001776174483316161,1.8392817543728128,0.0001818079505313533,1.7425484572603358
2023-04-18,,,0.0,1.64083625158931,-0.01620599817740832,1.428690545327787,0.0,1.3551434141205365,-0.005946271729714649,2.710313213749974,0.009206459086555019,1.4859238864921636,0.0,1.2466800931917166,0.0,1.585241478213673,0.0,1.9456913840143406,0.0,1.4199856495366536,0.0,2.407482355177238,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.0012945810820567951,1.8369006550090294,-0.0010275429313363234,1.740757913910567
2023-04-19,,,0.0,1.64083625158931,-0.004125848634158301,1.4227959843927114,0.0,1.3551434141205365,0.0,2.710313213749974,0.0,1.4859238864921636,0.0,1.2466800931917166,0.0,1.585241478213673,0.0,1.9456913840143406,-0.003501949809324454,1.4150129310620152,0.0,2.407482355177238,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.0007627798443482755,1.8354995042133184,-0.0007462775551973064,1.7394588253503833
2023-04-20,,,0.0,1.64083625158931,0.0,1.4227959843927114,0.0,1.3551434141205365,0.0,2.710313213749974,0.0,1.4859238864921636,0.0,1.2466800931917166,0.0,1.585241478213673,0.0,1.9456913840143406,0.0,1.4150129310620152,0.0,2.407482355177238,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0,1.8354995042133184,0.0,1.7394588253503833
2023-04-21,,,0.008879600849686751,1.6554062225631192,0.01914863037684831,1.4500405787995112,0.004780436770539456,1.3616215915267529,0.0030609027108155994,2.7186092188131004,0.0011033335953658768,1.4875633562362869,0.0018947497627365263,1.2490422400025,0.0,1.585241478213673,0.0,1.9456913840143406,0.0004988737826663582,1.4157188439154558,-0.007547707927791256,2.3893113815190494,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0031818819920867627,1.841339847032259,0.0031282329725623136,1.744900257802259
2023-04-24,,,0.0,1.6554062225631192,0.0,1.4500405787995112,0.0,1.3616215915267529,0.0,2.7186092188131004,0.0,1.4875633562362869,-0.01810512466781248,1.226428174531891,0.0,1.585241478213673,0.0,1.9456913840143406,0.0,1.4157188439154558,0.0,2.3893113815190494,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.001810512466781248,1.838006078283626,-0.0018532276197460256,1.741666560450798
2023-04-25,,,0.0,1.6554062225631192,0.0,1.4500405787995112,0.0,1.3616215915267529,0.0,2.7186092188131004,0.0,1.4875633562362869,0.004625357558676553,1.232100843359136,0.0,1.585241478213673,0.0,1.9456913840143406,0.0,1.4157188439154558,0.021017081617103882,2.4395277338331103,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0025642439175780434,1.8427191741903366,0.001932708505398971,1.7450326942257504
2023-04-26,,,0.0,1.6554062225631192,0.0,1.4500405787995112,0.0,1.3616215915267529,0.0,2.7186092188131004,-0.0007037573306617403,1.4865164726195117,0.0,1.232100843359136,0.0,1.585241478213673,0.0028605122378171643,1.951257058029329,0.0,1.4157188439154558,0.005459400459864882,2.452846092665052,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0007616155367020307,1.8441226177431786,0.0006986303022616211,1.7462518269443736
2023-04-27,,,0.0,1.6554062225631192,0.0,1.4500405787995112,-0.060672824759620526,1.2790081633151347,-0.039921703080672694,2.6100777087872644,0.0,1.4865164726195117,0.0025910155922073672,1.2352932358554514,0.0,1.585241478213673,0.0,1.951257058029329,0.0,1.4157188439154558,0.0,2.452846092665052,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.009800351224808585,1.826049568387682,-0.005205329086339836,1.737162011517506
2023-04-28,,,0.00333012493995389,1.6609189321106317,0.0,1.4500405787995112,0.03691945985386031,1.3262284538534073,0.01703071595879954,2.6545292008760146,0.004290189712385129,1.4928939102976349,0.0044735350516164245,1.2408193634450755,0.0,1.585241478213673,0.0005436540617614192,1.9523178668544672,0.0,1.4157188439154558,0.005505427222448246,2.466350058316086,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.007209310680082496,1.8392141270434195,0.004618818595921148,1.7451856477204306
2023-05-01,,,0.0,1.6609189321106317,0.0,1.4500405787995112,-0.038128574335580395,1.2756612536646958,0.0,2.6545292008760146,0.0,1.4928939102976349,0.0,1.2408193634450755,0.006935375460701427,1.596235723060962,0.0,1.9523178668544672,0.0,1.4157188439154558,0.0,2.466350058316086,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.0031193198874878967,1.8334770298395842,-0.0007850055777003451,1.7438156672528475
2023-05-02,,,0.0,1.6609189321106317,0.02376234005061245,1.4844969361201321,-0.007083858994481004,1.2666246492190123,0.0,2.6545292008760146,0.0,1.4928939102976349,0.0,1.2408193634450755,-0.0013877631515273109,1.5940205259433464,0.0,1.9523178668544672,0.0,1.4157188439154558,0.010608786246437943,2.492515038893651,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.002589950415104208,1.838225644434101,0.002265163523296576,1.747765694893662
2023-05-03,,,0.0,1.6609189321106317,0.06035364065697295,1.5740917307591038,0.0,1.2666246492190123,0.0,2.6545292008760146,0.01643210555074859,1.5174253006077154,-0.0006828478829912013,1.2399720725695724,0.0,1.5940205259433464,-0.0009041738217480289,1.9505526321475264,0.002756941188173292,1.4196218975071195,0.0,2.492515038893651,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.00779556656911556,1.8525556548143425,0.006922773786813913,1.7598650814317642
2023-05-04,,,0.0026419210064911633,1.6653069487274537,0.06794033045616164,1.6810360431151887,0.0,1.2666246492190123,0.0,2.6545292008760146,-0.007409641503709548,1.5061817231215535,0.0,1.2399720725695724,0.0,1.5940205259433464,0.0,1.9505526321475264,0.0,1.4196218975071195,0.0,2.492515038893651,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.006317260995894326,1.8642587323952247,0.005839862714204549,1.770142451902848
2023-05-05,,,0.0010339722331522095,1.6670288298721134,0.00815050384717328,1.694737333851836,0.004056263928897711,1.271762413095092,-0.00571614057609811,2.6393555388004497,0.002537660842654728,1.5100039015022415,0.0016151211885688872,1.2419747777372132,0.002051595683735173,1.597290811574157,0.012573258840141453,1.9750774352728364,0.00047276957295660534,1.4202930515453636,0.0025065654549211755,2.4987626909860134,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.002928157101610311,1.8697175748417265,0.003376414325602311,1.7761191862358094
2023-05-08,,,0.0,1.6670288298721134,0.0,1.694737333851836,0.0,1.271762413095092,0.0,2.6393555388004497,0.0,1.5100039015022415,0.0,1.2419747777372132,0.0,1.597290811574157,0.00016143485261018147,1.9753962816074935,0.034036662666707726,1.468635087028682,0.0,2.4987626909860134,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.003419809751931791,1.8761116532375286,0.003663816518987945,1.7826265610500316
2023-05-09,,,0.0,1.6670288298721134,-0.01582765746704397,1.6679136118350177,-0.03132771178891853,1.2319210067536692,0.007664635091196633,2.6595852358812837,0.017343095282528174,1.5361920430429843,-0.00457596200367115,1.2362915483447698,0.0,1.597290811574157,0.0,1.9753962816074935,0.007147648808592854,1.4791323748587402,0.019380742024332712,2.547190566080041,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-1.9521005298327957e-05,1.8760750296520055,0.0004828069277938629,1.7834872255033758
2023-05-10,,,0.0,1.6670288298721134,0.0,1.6679136118350177,-0.025422959031882852,1.200601929468455,0.0,2.6595852358812837,0.019649004511095115,1.5663766874266443,0.0,1.2362915483447698,0.0,1.597290811574157,0.0,1.9753962816074935,0.0,1.4791323748587402,0.0,2.547190566080041,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,-0.0005773954520787738,1.8749917924621258,0.00032609913412355086,1.784068819143333
2023-05-11,,,0.0,1.6670288298721134,0.0,1.6679136118350177,0.00278962715131668,1.2039511612088232,0.0,2.6595852358812837,0.006760000835452681,1.576965395142282,-0.0028521624190363908,1.2327654440516085,0.00014408113766334373,1.597520951051468,0.0,1.9753962816074935,-0.0015537235187310459,1.4768342121006055,0.0,2.547190566080041,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0005287823186665268,1.8759832549696247,0.0002813395940453165,1.7845707483406597
2023-05-12,,,0.0,1.6670288298721134,0.0014085334725123869,1.6702629239865465,0.004144761854612851,1.2089412520566183,0.00485657465120419,2.6725017101205815,0.003347024814036849,1.5822435374507005,0.0036883273556535504,1.2373122865620085,0.0003674839443074399,1.5981080143516744,0.0010460872221595748,1.9774627184163847,0.0020325434465518826,1.4798359418000542,0.00419953575683811,2.557887583941775,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.002509087251787684,1.8806902606392362,0.001994066015828665,1.7881293002227676
2023-05-15,,,0.0,1.6670288298721134,0.0,1.6702629239865465,0.01891864667356559,1.2318127844533755,0.0,2.6725017101205815,0.0,1.5822435374507005,0.0,1.2373122865620085,-0.0006563823343682168,1.5970590444826416,0.0,1.9774627184163847,0.0,1.4798359418000542,0.0,2.557887583941775,20,0.0,0.13082820146375104,0.09004591680571061,0.052211575270490286,0.05768090176109311,0.08415041445390452,0.1023592852161199,0.17385466122353935,0.13242177531925403,0.10701516376250603,0.06943210472363123,0.0018262264339197372,1.8841248269072308,0.0008736572164379781,1.7896915122898316
